,SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price,Rural,Suburb,Urban
458,2019,4,1,Urban,1972,209029.94857251868,0,0,1
459,2852,3,3,Rural,1956,267060.0307693574,1,0,0
460,1815,4,2,Rural,1983,158867.81990114367,1,0,0
461,1658,4,1,Suburb,1973,200254.7187053508,0,1,0
462,2539,3,1,Rural,1956,197039.39492254207,1,0,0
463,1546,3,3,Rural,1957,251427.1553830112,1,0,0
464,2215,5,3,Urban,1952,298798.8574661124,0,0,1
465,2072,2,2,Suburb,1953,209615.3837860778,0,1,0
466,2535,2,1,Rural,2012,343628.22962201404,1,0,0
467,1016,4,2,Suburb,2015,86742.69815572829,0,1,0
468,2195,5,2,Suburb,2018,260504.83069560924,0,1,0
469,2243,4,2,Rural,1959,267664.3312110141,1,0,0
470,1157,5,3,Rural,2012,87137.890454451,1,0,0
471,1476,4,2,Rural,1986,217625.4427144939,1,0,0
472,2069,2,2,Rural,2021,179619.68105889083,1,0,0
473,2396,5,2,Rural,1952,304272.5427676434,1,0,0
474,1517,3,3,Suburb,1978,180446.9392014465,0,1,0
475,1098,3,3,Urban,2011,96810.15543797814,0,0,1
476,2915,2,1,Suburb,1982,293526.34787643905,0,1,0
477,2768,5,3,Rural,2009,333027.9076426232,1,0,0
478,2060,3,3,Suburb,1991,261561.33142323635,0,1,0
479,1279,3,2,Urban,2011,60826.5300881568,0,0,1
480,2372,3,1,Suburb,1955,278442.1634559852,0,1,0
481,1496,2,3,Rural,1998,123828.10360692852,1,0,0
482,1301,4,1,Rural,2021,88586.0572983957,1,0,0
483,1180,3,2,Rural,1992,134443.89746195945,1,0,0
484,1606,3,3,Urban,1958,136925.17083144034,0,0,1
485,2122,4,2,Rural,2000,234164.8909559664,1,0,0
486,1699,3,2,Rural,1963,150304.54943999165,1,0,0
487,1992,5,1,Rural,1973,240050.4959834057,1,0,0
488,2139,3,3,Rural,2021,277542.7034815458,1,0,0
489,1190,4,1,Suburb,1982,197241.25178700703,0,1,0
490,1252,2,2,Rural,1978,101805.59807931488,1,0,0
491,1980,2,3,Suburb,1951,197810.6222732038,0,1,0
492,1927,5,2,Urban,2001,172279.06490573462,0,0,1
493,2184,3,1,Suburb,1994,205236.28390756497,0,1,0
494,2279,3,1,Suburb,1987,206408.53323173916,0,1,0
495,2346,4,2,Suburb,1994,279439.98438546,0,1,0
496,1127,4,1,Suburb,1965,127174.72259461066,0,1,0
497,1017,5,1,Suburb,1996,127458.03900892238,0,1,0
498,2816,5,2,Suburb,1974,356063.8292210288,0,1,0
499,2758,3,3,Urban,2006,344787.61939305766,0,0,1
500,1565,3,3,Rural,1968,153282.85159103858,1,0,0
501,1569,5,3,Urban,1987,23125.99668198565,0,0,1
502,2346,2,2,Suburb,2015,297939.72321022314,0,1,0
503,2895,2,2,Suburb,1956,348536.6136271412,0,1,0
504,1685,2,1,Suburb,1969,145096.73485398138,0,1,0
505,2815,2,3,Urban,1953,316533.4621599929,0,0,1
506,1625,5,1,Suburb,1964,273166.5599546608,0,1,0
507,2311,4,2,Urban,2013,343467.41393072536,0,0,1
508,2966,2,3,Suburb,2006,258865.961319416,0,1,0
509,1853,5,2,Suburb,1999,197763.06532333908,0,1,0
510,2686,2,1,Urban,1966,196431.16181485064,0,0,1
511,1961,3,1,Urban,1965,192271.5714413316,0,0,1
512,2662,2,2,Urban,1952,252805.98468674356,0,0,1
513,1154,5,2,Urban,1994,20075.48609393928,0,0,1
514,1489,3,3,Suburb,1993,225167.54229185847,0,1,0
515,2409,3,2,Suburb,2011,333108.7015124155,0,1,0
516,1784,2,1,Rural,1958,253462.8412249309,1,0,0
517,2127,2,1,Suburb,2009,273921.24430261354,0,1,0
518,2952,3,2,Suburb,2006,230500.45057300347,0,1,0
519,2416,4,2,Suburb,2010,361696.0810396887,0,1,0
520,2834,5,3,Suburb,2013,319789.84660978575,0,1,0
521,1245,5,1,Suburb,1966,174765.256712796,0,1,0
522,2199,5,1,Rural,2007,300718.816645502,1,0,0
523,2062,5,1,Urban,1996,261326.85093700883,0,0,1
524,2500,5,2,Suburb,2001,363561.9094447919,0,1,0
525,2705,3,1,Suburb,1967,251734.5890102333,0,1,0
526,1758,5,2,Urban,1986,280965.8950193331,0,0,1
527,1537,4,3,Urban,2019,110904.32560798927,0,0,1
528,2890,4,2,Rural,1966,335743.30890850566,1,0,0
529,2841,2,3,Rural,1952,276296.33685332374,1,0,0
530,1920,2,3,Rural,1982,222212.13213889327,1,0,0
531,1407,2,2,Urban,1956,221697.81574055224,0,0,1
532,1524,2,3,Suburb,1951,223582.38488034377,0,1,0
533,1827,3,2,Urban,1983,206212.79258609767,0,0,1
534,2529,4,1,Suburb,1953,214945.59477018565,0,1,0
535,1902,3,2,Urban,1998,152143.29657619866,0,0,1
536,2848,4,3,Urban,1966,376480.3015198191,0,0,1
537,1035,3,3,Urban,2020,135298.4456835019,0,0,1
538,1684,4,1,Urban,1961,160232.42030870466,0,0,1
539,1019,2,2,Suburb,1993,70855.37071563367,0,1,0
540,1320,4,1,Suburb,1998,183736.7270283909,0,1,0
541,2799,2,3,Suburb,2018,388318.721111638,0,1,0
542,1511,4,2,Suburb,1966,165073.71563418454,0,1,0
543,1399,3,3,Rural,1987,213210.0434161304,1,0,0
544,1653,5,2,Rural,2005,140382.87226040527,1,0,0
545,1971,4,1,Urban,2010,260495.08469184453,0,0,1
546,2906,3,1,Suburb,1981,385304.7144909709,0,1,0
547,1470,5,3,Suburb,2005,144254.79594351217,0,1,0
548,2166,3,1,Urban,1972,277469.1074047808,0,0,1
549,2115,5,1,Urban,2015,252361.13148515,0,0,1
550,2377,2,3,Urban,2016,256202.9962478454,0,0,1
551,1833,4,3,Suburb,1954,139343.72748855263,0,1,0
552,2823,3,3,Suburb,1972,246154.6872755705,0,1,0
553,1726,4,2,Suburb,2000,218372.93023353268,0,1,0
554,2982,2,3,Rural,1974,309839.69209195976,1,0,0
555,1853,2,2,Urban,1973,219293.0105853752,0,0,1
556,1050,4,3,Suburb,1979,203482.1889124172,0,1,0
557,2688,3,2,Urban,2000,220036.0304825068,0,0,1
558,2721,3,3,Rural,1979,365466.45278472325,1,0,0
559,1574,3,2,Urban,2021,125013.14514330492,0,0,1
560,2213,4,1,Suburb,1995,234126.80566940556,0,1,0
561,2148,3,3,Urban,2006,213331.2022846543,0,0,1
562,1149,3,3,Suburb,1978,91677.1743135704,0,1,0
563,1313,5,2,Rural,2011,262434.5217293376,1,0,0
564,1569,3,1,Rural,1978,184359.5380741188,1,0,0
565,2365,2,1,Suburb,1986,323820.0405682337,0,1,0
566,1304,3,2,Rural,1989,97808.59675103222,1,0,0
567,2715,4,3,Urban,2004,298075.9523945043,0,0,1
568,1681,4,1,Rural,1975,128702.11481480266,1,0,0
569,1837,3,3,Rural,1976,129730.19741095706,1,0,0
570,2806,4,2,Rural,2000,326637.4753191202,1,0,0
571,2077,4,3,Rural,1971,241442.143756707,1,0,0
572,2002,3,1,Suburb,2014,259033.5696091164,0,1,0
573,1443,5,2,Rural,1987,299103.33982685435,1,0,0
574,1612,5,1,Suburb,1950,127303.85743184252,0,1,0
575,1992,5,3,Suburb,1964,210318.9028635672,0,1,0
576,1263,5,3,Suburb,1960,188936.21799927184,0,1,0
577,2076,2,2,Urban,2005,185380.12933067384,0,0,1
578,2595,3,1,Urban,1987,294176.3398072445,0,0,1
579,2003,4,1,Suburb,2003,198735.76407487172,0,1,0
580,2643,4,1,Urban,1972,268807.8484225868,0,0,1
581,1004,3,2,Rural,1986,65228.451657181766,1,0,0
582,2126,4,3,Urban,2000,262087.5685406145,0,0,1
583,2219,2,3,Rural,2010,255398.7488360053,1,0,0
584,1773,5,3,Urban,1971,200902.1210079548,0,0,1
585,1876,3,1,Suburb,2015,237628.6476429031,0,1,0
586,1991,4,2,Suburb,2004,201135.28609513523,0,1,0
587,1883,2,1,Urban,2016,327202.41442370834,0,0,1
588,2373,4,2,Rural,1975,313572.8518403207,1,0,0
589,1046,2,1,Rural,1987,161735.08959988356,1,0,0
590,1866,4,2,Suburb,1999,135186.94087616628,0,1,0
591,1822,5,1,Rural,1972,206442.25251652248,1,0,0
592,1935,3,1,Suburb,2002,176508.47514546313,0,1,0
593,2843,5,2,Urban,1988,295895.5580713673,0,0,1
594,1655,5,3,Urban,1972,215023.38326044296,0,0,1
595,1268,4,3,Urban,2015,145269.20365725964,0,0,1
596,1369,5,2,Suburb,1977,156946.23886717143,0,1,0
597,1635,3,2,Urban,2009,246606.27246872173,0,0,1
598,2129,2,3,Rural,2016,194238.86404489263,1,0,0
599,2693,2,1,Suburb,1959,281991.7020085731,0,1,0
600,2682,4,3,Rural,1983,258071.88013024023,1,0,0
601,1656,3,2,Urban,1950,149913.01063562068,0,0,1
602,1119,3,1,Suburb,1986,118571.5243008172,0,1,0
603,1830,2,2,Suburb,2017,258490.79490966225,0,1,0
604,2810,2,3,Suburb,2020,237178.03687268015,0,1,0
605,2627,5,1,Urban,2016,283416.61176366487,0,0,1
606,2081,4,3,Suburb,2007,234682.71104543685,0,1,0
607,2974,2,3,Suburb,1965,236267.06232456485,0,1,0
608,2369,2,3,Urban,2013,220216.97133488397,0,0,1
609,1740,3,1,Urban,1977,231805.2696288392,0,0,1
610,2497,3,3,Rural,2019,293908.2936846775,1,0,0
611,1116,3,1,Rural,1977,148823.04632708835,1,0,0
612,2853,2,3,Rural,1967,317837.8614141733,1,0,0
613,1790,4,3,Suburb,1992,311154.7318744357,0,1,0
614,2150,5,2,Urban,1963,256000.1605924757,0,0,1
615,2416,4,3,Rural,1971,215724.19497451396,1,0,0
616,2931,2,1,Rural,1963,249356.7367478768,1,0,0
617,2012,5,2,Urban,1968,223423.08229570035,0,0,1
618,2664,4,1,Suburb,1968,272864.8009845355,0,1,0
619,2081,2,3,Urban,1988,202344.3255562944,0,0,1
620,1633,4,2,Urban,1982,228849.23363704217,0,0,1
621,1512,2,2,Urban,1987,240983.2420495493,0,0,1
622,2774,3,2,Suburb,1981,289649.3015046294,0,1,0
623,1801,4,1,Rural,1963,144200.25472284656,1,0,0
624,2119,3,2,Rural,1972,257560.4742361165,1,0,0
625,2661,3,2,Suburb,1975,273196.6206523907,0,1,0
626,2141,5,1,Urban,1999,235009.5775041492,0,0,1
627,1559,5,1,Urban,2018,166047.69062077426,0,0,1
628,2624,4,1,Rural,2004,258771.5961898808,1,0,0
629,1487,2,3,Rural,2016,96385.9182789763,1,0,0
630,2260,5,1,Urban,1969,246585.67000113003,0,0,1
631,2908,5,1,Suburb,2005,304455.99187438824,0,1,0
632,1896,3,2,Rural,1964,171955.104831796,1,0,0
633,2295,3,3,Suburb,2008,175119.20936481262,0,1,0
634,2212,2,2,Suburb,2006,273977.7959903137,0,1,0
635,1703,5,1,Urban,1980,133660.82096467528,0,0,1
636,2470,5,1,Suburb,2018,276587.1870510741,0,1,0
637,1580,2,2,Urban,1963,199265.5521697208,0,0,1
638,1789,5,3,Suburb,1971,133679.26622996147,0,1,0
639,1860,4,3,Rural,1996,187289.18440161628,1,0,0
640,1246,4,2,Urban,1991,195380.2522240877,0,0,1
641,2986,2,1,Urban,2020,290467.5265903441,0,0,1
642,2099,3,3,Urban,2010,125993.0726556148,0,0,1
643,1153,2,3,Urban,1954,164864.4865169759,0,0,1
644,2679,4,2,Rural,1973,271131.6959591951,1,0,0
645,2458,5,3,Urban,1963,272401.7092102525,0,0,1
646,1996,5,1,Urban,1997,214623.9275419516,0,0,1
647,2109,3,2,Rural,1964,270288.24876943545,1,0,0
648,1696,3,3,Suburb,1977,263720.90173653525,0,1,0
649,2308,4,1,Rural,1982,343733.4612602183,1,0,0
650,2997,3,1,Suburb,1996,386973.6452388685,0,1,0
651,2243,2,2,Urban,2000,232462.4527446684,0,0,1
652,2092,4,2,Urban,2005,246644.1788837266,0,0,1
653,2070,5,1,Suburb,2015,136921.1150485443,0,1,0
654,2008,5,1,Urban,2003,265746.5807708745,0,0,1
655,1093,5,3,Rural,1950,118967.69191518334,1,0,0
656,2773,3,3,Rural,1962,225775.6618982253,1,0,0
657,1957,4,3,Rural,2004,291978.29503658274,1,0,0
658,2011,3,3,Suburb,1993,261283.9963961752,0,1,0
659,1452,2,3,Suburb,2003,240942.6385063934,0,1,0
660,2227,4,2,Suburb,2016,216203.91808913855,0,1,0
661,1911,3,3,Urban,1998,132355.8167088826,0,0,1
662,1217,5,3,Suburb,2019,228079.11351403585,0,1,0
663,1473,5,3,Rural,1958,148489.51219153902,1,0,0
664,1431,2,1,Suburb,1992,150462.64176160205,0,1,0
665,1340,2,3,Rural,2014,226047.232175168,1,0,0
666,1550,2,2,Urban,2013,115706.61525987924,0,0,1
667,2635,5,1,Suburb,1988,270138.59707251686,0,1,0
668,2312,3,1,Rural,1986,200589.0287850465,1,0,0
669,2277,5,3,Rural,1975,258865.26034286627,1,0,0
670,2757,5,1,Suburb,1983,296494.37010478094,0,1,0
671,1356,5,3,Urban,1985,122490.16195532805,0,0,1
672,1022,3,3,Suburb,1995,115202.93724042212,0,1,0
673,2785,5,3,Urban,2013,341637.3346327042,0,0,1
674,1521,2,2,Rural,1975,202351.35724556248,1,0,0
675,2781,2,1,Suburb,1959,303105.48908660375,0,1,0
676,2860,2,1,Suburb,1980,311183.9181239788,0,1,0
677,2123,2,1,Rural,2007,149038.00718782184,1,0,0
678,1801,5,1,Urban,1977,270736.49580213847,0,0,1
679,2203,5,1,Suburb,1984,263493.245593864,0,1,0
680,2246,5,3,Suburb,2006,324176.94259542966,0,1,0
681,2929,2,3,Suburb,1969,337269.8823295874,0,1,0
682,1761,3,3,Urban,1985,249808.3088836096,0,0,1
683,2682,4,2,Rural,2012,240370.0119099812,1,0,0
684,1441,4,2,Rural,2019,316311.3312099292,1,0,0
685,2631,4,2,Rural,1993,301656.17346017965,1,0,0
686,1768,3,2,Urban,1962,245823.79008430173,0,0,1
687,2015,5,1,Urban,1982,260271.79196695355,0,0,1
688,2348,4,2,Rural,1999,223081.9973620505,1,0,0
689,1515,4,1,Suburb,1994,133643.3552048616,0,1,0
690,2039,5,1,Urban,2004,235473.2568647501,0,0,1
691,1791,4,1,Rural,1999,152462.49930589722,1,0,0
692,1335,5,3,Rural,2001,255989.5045800418,1,0,0
693,2782,4,3,Suburb,1996,326470.3363906014,0,1,0
694,1257,5,1,Suburb,1992,218502.8587774109,0,1,0
695,1496,2,2,Urban,1959,202684.77305729603,0,0,1
696,1895,3,1,Urban,1997,159563.627499803,0,0,1
697,1159,4,3,Rural,2017,167817.14670311325,1,0,0
698,2498,5,2,Urban,2004,328340.9621873803,0,0,1
699,1851,2,3,Suburb,1991,206542.45604190213,0,1,0
700,2687,5,2,Urban,1980,254673.65477120708,0,0,1
701,2931,4,3,Urban,1979,301490.2157597572,0,0,1
702,1689,4,1,Urban,2019,211224.04411416216,0,0,1
703,2698,4,3,Urban,1956,345220.80546968256,0,0,1
704,1379,4,2,Suburb,1981,103848.36089510174,0,1,0
705,2568,4,3,Urban,1991,254537.2982707633,0,0,1
706,2952,2,2,Suburb,1975,352850.78542387614,0,1,0
707,1956,5,3,Urban,1961,173719.79582802267,0,0,1
708,1690,5,3,Rural,1963,197888.1079481344,1,0,0
709,2450,4,1,Urban,1990,265276.1460098992,0,0,1
710,2636,5,2,Suburb,1992,338456.4113885329,0,1,0
711,2291,2,2,Suburb,1979,260643.21849028897,0,1,0
712,2858,4,1,Rural,1958,304034.385670048,1,0,0
713,2600,3,3,Rural,1969,287191.8105601077,1,0,0
714,2440,2,2,Suburb,2017,270580.7139209375,0,1,0
715,2191,4,2,Suburb,1974,252500.3190369424,0,1,0
716,2865,5,2,Urban,1952,371294.7232165792,0,0,1
717,2066,2,1,Suburb,1986,257401.59886460408,0,1,0
718,2579,4,1,Suburb,1977,284904.8023474461,0,1,0
719,1284,5,2,Rural,2009,211770.31701769648,1,0,0
720,1396,5,3,Suburb,2009,286856.5217117545,0,1,0
721,1011,4,3,Rural,1969,175101.11485297672,1,0,0
722,2630,2,1,Urban,2018,261717.1541109648,0,0,1
723,2325,4,3,Rural,1957,192111.8457088134,1,0,0
724,2921,4,1,Urban,2021,287287.6099467984,0,0,1
725,2276,4,2,Rural,1981,255596.0404676911,1,0,0
726,1498,4,2,Rural,1973,288403.4882448866,1,0,0
727,1753,4,2,Urban,1974,185248.1657127602,0,0,1
728,1034,5,1,Suburb,1969,209782.43902802345,0,1,0
729,1726,4,3,Rural,2002,215865.8500989949,1,0,0
730,1848,2,2,Suburb,1970,174158.99432206358,0,1,0
731,1089,3,3,Suburb,1978,80169.25806211587,0,1,0
732,1775,4,3,Suburb,2011,197440.8406320433,0,1,0
733,1604,2,1,Urban,2021,138311.8452227575,0,0,1
734,2945,3,1,Rural,1983,272553.0410251459,1,0,0
735,1969,2,3,Rural,1996,150367.97259513475,1,0,0
736,2625,5,3,Suburb,1991,267944.92750139127,0,1,0
737,2021,5,2,Rural,1958,192499.1385363805,1,0,0
738,1417,3,2,Suburb,1985,154703.87797049983,0,1,0
739,1114,3,2,Urban,1956,132670.1551484759,0,0,1
740,1616,3,3,Urban,2016,143155.4262902804,0,0,1
741,2926,5,1,Rural,1983,297645.4550119479,1,0,0
742,2219,5,3,Suburb,2005,246920.26484897672,0,1,0
743,1825,2,2,Urban,1986,230264.15501264585,0,0,1
744,2524,5,2,Rural,2019,328545.8605296379,1,0,0
745,2649,3,1,Suburb,2004,270556.70020546595,0,1,0
746,2516,4,3,Suburb,1985,275162.44503035053,0,1,0
747,2098,4,2,Rural,1959,185514.4834638632,1,0,0
748,1412,3,1,Suburb,1990,149130.08966753018,0,1,0
749,2399,5,2,Rural,2000,214095.0543062111,1,0,0
750,2443,3,1,Rural,1954,290060.3012191346,1,0,0
751,1728,5,3,Urban,1986,149000.2885716802,0,0,1
752,2300,4,1,Urban,2006,267485.9013006865,0,0,1
753,2020,2,3,Rural,1978,190984.00846955905,1,0,0
754,1760,5,3,Suburb,2005,329138.6055529518,0,1,0
755,1675,2,2,Urban,1980,216085.781634223,0,0,1
756,2417,4,3,Suburb,2001,298584.9525466047,0,1,0
757,2892,2,2,Rural,1962,295605.4558659616,1,0,0
758,1456,2,2,Rural,1978,220667.13737644893,1,0,0
759,1919,3,3,Suburb,2007,224202.0857901244,0,1,0
760,1191,2,1,Urban,1977,103169.83082983548,0,0,1
761,1738,4,3,Urban,1980,241772.0661041939,0,0,1
762,2712,5,3,Urban,1996,305954.64946368407,0,0,1
763,2122,2,1,Urban,2014,152222.32123196096,0,0,1
764,2571,5,2,Suburb,2009,239857.87116430115,0,1,0
765,1977,3,2,Urban,1979,284245.94156282244,0,0,1
766,2008,4,3,Suburb,2017,214463.71330122603,0,1,0
767,1095,4,1,Urban,2021,172054.11113967386,0,0,1
768,2687,5,1,Urban,2003,233840.693357676,0,0,1
769,1662,4,1,Suburb,2013,240334.624479816,0,1,0
770,2213,3,1,Suburb,1961,143838.14535935596,0,1,0
771,2759,5,3,Suburb,1961,231149.53446815303,0,1,0
772,1036,4,3,Rural,2005,57693.11512567874,1,0,0
773,2803,3,2,Suburb,1968,314396.5661139018,0,1,0
774,2392,3,1,Rural,1985,269266.977581019,1,0,0
775,2718,2,3,Suburb,1963,246523.69977593367,0,1,0
776,2548,4,3,Suburb,1953,192436.58603816613,0,1,0
777,1278,5,1,Suburb,1954,214298.2895792329,0,1,0
778,1216,2,1,Rural,1991,151148.9419555298,1,0,0
779,1866,5,2,Rural,2009,241160.6363713378,1,0,0
780,1872,2,1,Rural,1986,211510.34112149564,1,0,0
781,2821,3,2,Suburb,1980,230251.8348146053,0,1,0
782,2296,2,2,Suburb,2006,228944.8623110937,0,1,0
783,2904,2,1,Rural,2001,272997.60155766347,1,0,0
784,1061,2,1,Rural,1992,71057.43729236326,1,0,0
785,1595,4,3,Suburb,2004,138738.90112488047,0,1,0
786,2903,2,1,Urban,1958,306800.5024859408,0,0,1
787,1728,3,1,Rural,2001,221433.42593213933,1,0,0
788,2365,5,2,Suburb,2002,260065.91839526407,0,1,0
789,1396,4,1,Urban,1982,193685.51749938732,0,0,1
790,1698,3,3,Urban,1951,253164.40903462144,0,0,1
791,2042,4,3,Rural,1972,260611.24503988435,1,0,0
792,1176,5,1,Suburb,1965,191111.8035906781,0,1,0
793,2635,5,1,Suburb,1997,236979.26516775688,0,1,0
794,1395,5,2,Rural,1953,142709.2132430368,1,0,0
795,1444,4,1,Rural,1974,90595.44336075484,1,0,0
796,2256,4,2,Suburb,2017,232944.419166036,0,1,0
797,2938,5,1,Urban,2016,208320.65492302965,0,0,1
798,1075,5,2,Rural,1988,170587.70088704966,1,0,0
799,1264,3,3,Suburb,1971,185462.10056795456,0,1,0
800,1454,5,1,Urban,2009,119379.40658699269,0,0,1
801,2819,2,1,Urban,1985,304423.6713133684,0,0,1
802,1717,4,2,Urban,1998,240869.4072498032,0,0,1
803,1734,3,2,Urban,1982,212119.8414692286,0,0,1
804,2407,4,1,Urban,1968,201291.27162474324,0,0,1
805,2587,5,2,Suburb,2020,283949.7947263424,0,1,0
806,1850,2,1,Suburb,1955,237898.5327935223,0,1,0
807,2529,5,3,Urban,1977,218263.07829683935,0,0,1
808,2390,4,2,Suburb,2014,222996.20083676535,0,1,0
809,1143,3,1,Suburb,1963,148993.25117853231,0,1,0
810,1884,4,3,Suburb,1961,239641.3180208537,0,1,0
811,2092,3,1,Rural,2008,226598.7974864433,1,0,0
812,2122,2,1,Urban,2020,229393.3071768777,0,0,1
813,1395,5,3,Urban,1957,145356.12903263618,0,0,1
814,2048,5,2,Suburb,1959,218497.79846746355,0,1,0
815,1947,2,3,Suburb,2019,111367.23862298972,0,1,0
816,1890,4,1,Suburb,1997,205937.9650073844,0,1,0
817,2492,2,3,Rural,2003,319363.7891736062,1,0,0
818,2507,5,1,Rural,1999,321563.40710783505,1,0,0
819,2588,3,3,Urban,1996,319101.47520436335,0,0,1
820,2174,5,2,Urban,1978,205614.38829094707,0,0,1
821,2167,4,3,Rural,1958,266521.92740215774,1,0,0
822,1568,3,3,Rural,2015,129901.83080778556,1,0,0
823,2062,4,2,Rural,2018,246504.01107683705,1,0,0
824,1108,5,1,Urban,2003,82999.51438098928,0,0,1
825,2716,5,3,Urban,1965,207232.53134222017,0,0,1
826,2065,3,1,Urban,1957,135032.7138610993,0,0,1
827,2209,4,3,Suburb,1971,296655.18677291024,0,1,0
828,1934,3,2,Urban,1964,259611.21731599883,0,0,1
829,1397,3,3,Suburb,1977,154224.85545384552,0,1,0
830,2246,4,1,Urban,1978,184167.682777678,0,0,1
831,1633,3,1,Urban,1981,128511.64008197584,0,0,1
832,2156,2,2,Urban,1965,199376.22255012847,0,0,1
833,2186,3,1,Suburb,1982,305463.2842137745,0,1,0
834,2238,5,2,Rural,1985,230947.2624105161,1,0,0
835,1732,4,2,Suburb,1988,199698.29937561287,0,1,0
836,1234,5,1,Urban,1999,196146.75126065977,0,0,1
837,2866,2,1,Rural,2017,274487.713034125,1,0,0
838,1657,2,2,Suburb,1963,185033.5073295144,0,1,0
839,1750,3,1,Rural,1988,222984.37232313093,1,0,0
840,1587,5,2,Suburb,2020,208334.57395061577,0,1,0
841,2032,3,3,Rural,1969,254289.73022892696,1,0,0
842,2097,3,1,Urban,1999,247007.8117062886,0,0,1
843,1953,5,1,Suburb,1988,189607.3232062253,0,1,0
844,1491,2,2,Suburb,1957,188387.2146763888,0,1,0
845,1912,2,3,Suburb,1979,217927.1091427364,0,1,0
846,2276,2,3,Rural,1969,211264.24766899477,1,0,0
847,2253,4,1,Urban,1977,193911.85871865976,0,0,1
848,2542,4,2,Urban,2019,260737.6152132153,0,0,1
849,2197,3,2,Urban,2003,277508.1067969679,0,0,1
850,2676,4,1,Suburb,1969,288139.6440456853,0,1,0
851,2191,4,3,Suburb,1972,310818.2996654319,0,1,0
852,1169,5,2,Rural,1988,144823.8783201593,1,0,0
853,2416,3,2,Suburb,1983,216479.2312111171,0,1,0
854,1945,3,1,Urban,1971,208194.23872286797,0,0,1
855,1794,5,1,Suburb,2006,253265.0376705048,0,1,0
856,1633,2,3,Urban,1996,244006.2115103892,0,0,1
857,2217,5,3,Urban,1967,186245.8282964399,0,0,1
858,2540,2,2,Rural,1957,273339.0777205339,1,0,0
859,1028,3,1,Urban,2010,145806.9778864852,0,0,1
860,2188,3,1,Urban,1979,132414.17762180505,0,0,1
861,2445,4,1,Rural,1998,380654.63496154535,1,0,0
862,1338,4,3,Urban,2021,82162.27557986573,0,0,1
863,2671,5,3,Rural,2012,213976.85964899743,1,0,0
864,2519,4,2,Suburb,1998,225675.3304178081,0,1,0
865,2388,3,1,Suburb,1992,253719.6212512084,0,1,0
866,2856,3,3,Suburb,1966,206099.42510341504,0,1,0
867,2365,2,1,Urban,2021,233693.17511383988,0,0,1
868,1499,4,3,Suburb,1992,41630.73903968584,0,1,0
869,2680,2,1,Suburb,2004,249052.4280536617,0,1,0
870,1510,3,2,Suburb,2011,184231.2030920716,0,1,0
871,2350,4,3,Rural,1971,308213.8830350051,1,0,0
872,1216,2,3,Urban,1966,57095.72060447122,0,0,1
873,2324,3,2,Urban,2017,182389.1946475966,0,0,1
874,2155,2,2,Rural,1969,217331.88164170616,1,0,0
875,2827,4,1,Urban,1978,350242.8684402716,0,0,1
876,2093,2,3,Urban,1995,289191.5054736979,0,0,1
877,2275,2,1,Suburb,1963,243496.65823393877,0,1,0
878,2438,3,1,Suburb,1980,208749.06334160693,0,1,0
879,2810,4,1,Urban,1980,267005.9190474079,0,0,1
880,1444,5,3,Rural,1952,105488.09083210796,1,0,0
881,1875,5,2,Rural,1971,269844.16072456585,1,0,0
882,2205,2,1,Suburb,2002,238840.57227716385,0,1,0
883,1166,3,3,Suburb,2003,206852.129632215,0,1,0
884,1090,4,1,Urban,1976,92241.80581748142,0,0,1
885,1713,3,2,Rural,1981,133711.23184425896,1,0,0
886,2881,4,2,Rural,1980,363943.3169361488,1,0,0
887,2554,3,3,Suburb,1988,254325.533799992,0,1,0
888,1038,5,3,Rural,2011,115580.61555255776,1,0,0
889,2149,5,2,Rural,2006,315570.854831943,1,0,0
890,2474,5,3,Suburb,2016,290504.4188193532,0,1,0
891,1172,3,2,Rural,2011,192190.87089628197,1,0,0
892,1652,3,1,Suburb,1982,204042.48327574137,0,1,0
893,1753,2,2,Rural,2009,227730.1345025201,1,0,0
894,2243,5,1,Suburb,1979,315812.0093927289,0,1,0
895,2661,2,3,Urban,1962,235355.14384911332,0,0,1
896,2081,3,1,Rural,1969,266445.0244732576,1,0,0
897,2683,4,2,Rural,2021,373582.4579638869,1,0,0
898,1475,5,3,Urban,1957,146532.87360307135,0,0,1
899,1455,5,3,Rural,1970,141658.680700331,1,0,0
900,1828,5,2,Suburb,1962,311639.1473799411,0,1,0
901,1894,5,3,Rural,1979,200989.2947203859,1,0,0
902,2384,5,2,Urban,1998,284763.6398345334,0,0,1
903,2958,3,1,Suburb,2007,229455.10419490823,0,1,0
904,2024,5,1,Suburb,1995,253040.83462918125,0,1,0
